Unnamed: 0,title,image,link,listing_type,bedroom,bathrooms,location,town,price,pricepermonth,views,reactions
179,"1 bedroom for rent  |  Small Soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/153f0f9193aa7487400f16042cf6319c.jpg,https://digitalrenter.com/en/studio/Small%20Soppo/Buea/studio-to-let-3652?locale=en,Studio,1.0,1.0,Small Soppo, Buea,50000.0,per month,50,14
180,"3 bedroom bedrooms duplex for rent  |  Federal Quarter, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/fba6a6352374aceef43b34152be4f432.jpg,https://digitalrenter.com/en/duplex/Federal%20Quarter/Buea/duplex-to-let-3648?locale=en,Duplex,3.0,2.0,Federal Quarter, Buea,200000.0,per month,200,20
181,"2 bedroom bedrooms apartment for rent  |  Mile 2 excellence careffour , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/42aa6dc9ea750a1e0a37ccb90f41619e.JPEG,https://digitalrenter.com/en/apartment/Mile%202%20excellence%20careffour%20/Limbe/apartment-to-let-3644?locale=en,Apartment,2.0,3.0,Mile 2 excellence careffour , Limbe,125000.0,per month,125,19
182,"2 bedroom bedrooms apartment for rent  |  Check Point, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4362c0012a9ec27674e72ff01835bb14.JPEG,https://digitalrenter.com/en/apartment/Check%20Point/Buea/apartment-to-let-3639?locale=en,Apartment,2.0,2.0,Check Point, Buea,130000.0,per month,130,12
183,"2 bedroom bedrooms apartment for rent  |  Campaign street, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/80bacfb717e782b5175aadd2ad9810cf.JPEG,https://digitalrenter.com/en/apartment/Campaign%20street/Buea/apartment-to-let-3638?locale=en,Apartment,2.0,2.0,Campaign street, Buea,90000.0,per month,90,10
184,"1 bedroom bedroom studio for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/27a5d47a6323dc6cd17e298987653f58.JPEG,https://digitalrenter.com/en/studio/Mile%202/Limbe/studio-to-let-3634?locale=en,Studio,1.0,1.0,Mile 2, Limbe,60000.0,per month,60,8
185,"1 bedroom bedroom studio for rent  |  Mile 2 around GHS , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7d36170e118fc213a6dec531f2f99089.JPEG,https://digitalrenter.com/en/studio/Mile%202%20around%20GHS%20/Limbe/studio-to-let-3633?locale=en,Studio,1.0,1.0,Mile 2 around GHS , Limbe,70000.0,per month,70,5
186,"1 bedroom for rent  |  Rail - Bonaberi, Douala, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b2ad0782c6864c70d57bce1af527d8a6.jpg,https://digitalrenter.com/en/studio/Rail%20-%20Bonaberi/Douala/studio-to-let-3631?locale=en,Studio,1.0,1.0,Rail - Bonaberi, Douala,65000.0,per month,65,5
187,"7 bedroom bedrooms duplex for sale  |  Kotto - Bonamousadi, Douala, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d01b88bd382b7bf1b4c516c87aff80ba.jpg,https://digitalrenter.com/en/duplex/Kotto%20-%20Bonamousadi/Douala/duplex-for-sale-3630?locale=en,Guest house,7.0,6.0,Kotto - Bonamousadi, Douala,170000000.0,per month,170,1
188,"1 bedroom toguest house to let   |  Rail - Bonaberi, Douala, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ba263a451ec596c82c7fc3508b670c5a.jpg,https://digitalrenter.com/en/guest%20house/Rail%20-%20Bonaberi/Douala/guest-house-to-let-3628?locale=en,Guest house,1.0,1.0,Rail - Bonaberi, Douala,25000.0,As from,25,2
189,"1 bedroom toguest house to let   |  Sodiko behind tcheatu water tank, Bonaberi, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/guest%20house/Sodiko%20behind%20tcheatu%20water%20tank/Bonaberi/guest-house-to-let-3627?locale=en,Guest house,1.0,1.0,Sodiko behind tcheatu water tank, Bonaberi,25000.0,As from,25,0
190,"1 bedroom toguest house to let   |  Sodiko behind tcheatu water tank, Bonaberi, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/603627b9b84e5447e4d9223531c7f483.jpg,https://digitalrenter.com/en/guest%20house/Sodiko%20behind%20tcheatu%20water%20tank/Bonaberi/guest-house-to-let-3626?locale=en,Guest house,1.0,1.0,Sodiko behind tcheatu water tank, Bonaberi,25000.0,As from,25,1
191,"1 bedroom toguest house to let   |  Sodiko behind tcheatu water tank, Bonaberi, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4ff9312ef644de04aceceba2a613d31a.jpg,https://digitalrenter.com/en/guest%20house/Sodiko%20behind%20tcheatu%20water%20tank/Bonaberi/guest-house-to-let-3622?locale=en,Guest house,1.0,1.0,Sodiko behind tcheatu water tank, Bonaberi,25000.0,As from,25,1
192,"1 bedroom toguest house to let   |  Sodiko behind tcheatu water tank, Bonaberi, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d563544b2614fcaf258fece383d88de7.jpg,https://digitalrenter.com/en/guest%20house/Sodiko%20behind%20tcheatu%20water%20tank/Bonaberi/guest-house-to-let-3621?locale=en,Guest house,1.0,1.0,Sodiko behind tcheatu water tank, Bonaberi,25000.0,As from,25,1
193,"4 bedroom bedrooms apartment for sale  |  Rail - Bonaberi, Douala, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bb306450e0b9388c1a4a19e7baf92f56.jpg,https://digitalrenter.com/en/apartment/Rail%20-%20Bonaberi/Douala/apartment-for-sale-3605?locale=en,Guest house,4.0,2.0,Rail - Bonaberi, Douala,18000000.0,per month,18,12
194,"4 bedroom bedrooms duplex for sale  |  Japoma, Douala, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8089a3e29bd232419de4c1a8cd4c2f79.jpg,https://digitalrenter.com/en/duplex/Japoma/Douala/duplex-for-sale-3604?locale=en,Guest house,4.0,3.0,Japoma, Douala,110000000.0,per month,110,11
195,"3 bedroom bedrooms duplex for sale  |  Rail - Bonaberi, Douala, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/adcf646d087f26409ef8a4600ac53628.jpg,https://digitalrenter.com/en/duplex/Rail%20-%20Bonaberi/Douala/duplex-for-sale-3594?locale=en,Guest house,3.0,3.0,Rail - Bonaberi, Douala,280000000.0,per month,280,5
196,"5 bedroom bedrooms duplex for sale  |  Bonapriso, Douala, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0a7680e8fb557ada68792f009efafd0c.jpg,https://digitalrenter.com/en/duplex/Bonapriso/Douala/duplex-for-sale-3593?locale=en,Guest house,5.0,5.0,Bonapriso, Douala,120000000.0,per month,120,7
197,"0 bedroom toguest house for sale   |  Up Station - Custom Area, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/9cae6b2fc2c114a545e1e8252a51a04f.jpg,https://digitalrenter.com/en/guest%20house/Up%20Station%20-%20Custom%20Area/Bamenda/guest-house-for-sale-3581?locale=en,Guest house,0.0,0.0,Up Station - Custom Area, Bamenda,34000000.0,As from,34,4
198,"5 bedroom bedrooms duplex for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c2c84c1a398db8f43bc6560edd7e1fac.JPEG,https://digitalrenter.com/en/duplex/Bonduma/Buea/duplex-to-let-3580?locale=en,Duplex,5.0,6.0,Bonduma, Buea,600000.0,per month,600,20
199,"1 bedroom for sale  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/2a5bc86051307be8a261b8712ecc7bb5.jpg,https://digitalrenter.com/en/store/Bonduma/Buea/store-for-sale-3570?locale=en,Guest house,1.0,1.0,Bonduma, Buea,1250000.0,per month,1,2
200,"3 bedroom bedrooms apartment for rent  |  Buea town, sandpit, bakweri town,  Clerks quarters, , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7dbe039d86766f2fcc29312989577614.JPEG,"https://digitalrenter.com/en/apartment/Buea%20town,%20sandpit,%20bakweri%20town,%20%20Clerks%20quarters,%20/Buea/apartment-to-let-3567?locale=en",Apartment,3.0,2.0,Buea town, sandpit,130000.0,per month,130,17
201,"4 bedroom bedrooms duplex for sale  |  Isokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a35ec86cc2e793de533b8fe9a4ad151a.jpg,https://digitalrenter.com/en/duplex/Isokolo/Limbe/duplex-for-sale-3564?locale=en,Guest house,4.0,5.0,Isokolo, Limbe,105.0,per month,105,2
202,"1 bedroom for rent  |  Muea, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/72bf6a57b331a3d5272f5a88eb38afdb.JPEG,https://digitalrenter.com/en/studio/Muea/Buea/studio-to-let-3562?locale=en,Studio,1.0,1.0,Muea, Buea,45000.0,per month,45,8
203,"3 bedroom bedrooms apartment for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a53d6abdb51fc4b715d6739e729e4004.JPEG,https://digitalrenter.com/en/apartment/Bonduma/Buea/apartment-to-let-3561?locale=en,Apartment,3.0,2.0,Bonduma, Buea,150000.0,per month,150,16
204,"1 bedroom for rent  |  Molyko New Layout, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5821e1e8f2a5568d1c5b72a9e990e1c9.JPEG,https://digitalrenter.com/en/studio/Molyko%20New%20Layout/Buea/studio-to-let-3560?locale=en,Studio,1.0,1.0,Molyko New Layout, Buea,65000.0,per month,65,9
205,"2 bedroom bedrooms apartment for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d189697acf44ba282457c50b03f5443a.JPEG,https://digitalrenter.com/en/apartment/Molyko/Buea/apartment-to-let-3559?locale=en,Apartment,2.0,1.0,Molyko, Buea,85000.0,per month,85,6
206,"3 bedroom bedrooms apartment for rent  |  Behind HIMS, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7744454465037ca974b78af9bfff1725.jpg,https://digitalrenter.com/en/apartment/Behind%20HIMS/Buea/apartment-to-let-3558?locale=en,Apartment,3.0,3.0,Behind HIMS, Buea,140.0,per month,140,18
207,"3 bedroom bedrooms apartment for rent  |  Bakweri Town, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0f352886823f288dd6ef069f2048b9ea.jpg,https://digitalrenter.com/en/apartment/Bakweri%20Town/Buea/apartment-to-let-3557?locale=en,Apartment,3.0,2.0,Bakweri Town, Buea,150000.0,per month,150,4
208,"1 bedroom for sale  |  Malingo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/00735d4012de791e83acac697e18fca5.jpg,https://digitalrenter.com/en/store/Malingo/Buea/store-for-sale-3554?locale=en,Guest house,1.0,1.0,Malingo, Buea,1000000.0,per month,1,2
209,"1 bedroom for rent  |  Bakweri Town, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f5655eb01bcb3b561bc2eb164647ddf8.JPEG,https://digitalrenter.com/en/studio/Bakweri%20Town/Buea/studio-to-let-3553?locale=en,Studio,1.0,1.0,Bakweri Town, Buea,50000.0,per month,50,5
210,"1 bedroom for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3ef952b7a0b1f17f79a3c91bd41da4a4.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3552?locale=en,Studio,1.0,1.0,Bonduma, Buea,60000.0,per month,60,8
211,"1 bedroom for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0ccc0175845b6dfa6c60042506f19d93.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3551?locale=en,Studio,1.0,1.0,Bonduma, Buea,50000.0,per month,50,7
212,"2 bedroom bedrooms apartment for rent  |  Ngeme, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1d784b02f5aa9e94bff6f4f1a6a4d556.jpg,https://digitalrenter.com/en/apartment/Ngeme/Limbe/apartment-to-let-3549?locale=en,Apartment,2.0,3.0,Ngeme, Limbe,150000.0,per month,150,6
213,"2 bedroom bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5576c4b262b418b68c8576e497469f76.jpg,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3548?locale=en,Apartment,2.0,2.0,Sandpit, Buea,100000.0,per month,100,2
214,"1 bedroom room for rent  |  Malingo, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/single%20room/Malingo/Buea/single-room-to-let-3547?locale=en,Single Room,1.0,0.0,Malingo, Buea,40000.0,per month,40,0
215,"3 bedroom bedrooms apartment for rent  |  Federal quarters, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ba75c88e6eedce9cf6bad22504d557f7.JPEG,https://digitalrenter.com/en/apartment/Federal%20quarters/Buea/apartment-to-let-3545?locale=en,Apartment,3.0,2.0,Federal quarters, Buea,150000.0,per month,150,7
216,"3 bedroom bedrooms apartment for sale  |  Limbola, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f260531446ca0f91da56a7ff5a46bc08.jpg,https://digitalrenter.com/en/apartment/Limbola/Limbe/apartment-for-sale-3544?locale=en,Guest house,3.0,2.0,Limbola, Limbe,15000000.0,per month,15,4
217,"2 bedroom bedrooms apartment for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dbd29bdf7dafff99b6459fd5c04f68b8.jpg,https://digitalrenter.com/en/apartment/Bonduma/Buea/apartment-to-let-3543?locale=en,Apartment,2.0,1.0,Bonduma, Buea,90000.0,per month,90,10
218,"1 bedroom for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e5395b87f2ba2debf9c44e87386136f7.JPEG,https://digitalrenter.com/en/studio/Great%20soppo/Buea/studio-to-let-3542?locale=en,Studio,1.0,1.0,Great soppo, Buea,65000.0,per month,65,5
219,"2 bedroom bedrooms apartment for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5fe995735a53ecc4578e27afcbd0c027.JPEG,https://digitalrenter.com/en/apartment/Great%20soppo/Buea/apartment-to-let-3541?locale=en,Apartment,2.0,2.0,Great soppo, Buea,80000.0,per month,80,11
220,"2 bedroom bedrooms apartment for rent  |  Santa Barbara, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/37c1a58c5373278151a1d8ae1c204658.jpg,https://digitalrenter.com/en/apartment/Santa%20Barbara/Buea/apartment-to-let-3540?locale=en,Apartment,2.0,2.0,Santa Barbara, Buea,100000.0,per month,100,1
221,"2 bedroom bedrooms apartment for rent  |  Santa Barbara, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b375efa1d42f33d9fd68275723d9c04c.JPEG,https://digitalrenter.com/en/apartment/Santa%20Barbara/Buea/apartment-to-let-3538?locale=en,Apartment,2.0,1.0,Santa Barbara, Buea,65000.0,per month,65,1
222,"2 bedroom bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4e55b0d3c17b62205ef8ce7cd14d32b4.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3536?locale=en,Apartment,2.0,2.0,Sandpit, Buea,65000.0,per month,65,6
223,"1 bedroom for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/74492c4c41298a99072c457928c40512.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3535?locale=en,Studio,1.0,1.0,Sandpit, Buea,40000.0,per month,40,4
224,"1 bedroom for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b44d6975f4f18b829699619129bd52ee.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3532?locale=en,Studio,1.0,1.0,Bonduma, Buea,45000.0,per month,45,4
225,"2 bedroom bedrooms apartment for rent  |  Saint luke street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/127762ec6fe1166af13d1dcf732502f1.jpg,https://digitalrenter.com/en/apartment/Saint%20luke%20street%20/Buea/apartment-to-let-3531?locale=en,Apartment,2.0,2.0,Saint luke street , Buea,150000.0,per month,150,13
226,"2 bedroom bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/283a5de9f83803805fe1544eba0ffe89.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3530?locale=en,Apartment,2.0,2.0,Sandpit, Buea,70000.0,per month,70,7
227,"1 bedroom for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d76ed28d471378e77034fd363cc25aed.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3528?locale=en,Studio,1.0,1.0,Bonduma, Buea,70000.0,per month,70,8
228,"3 bedroom bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/461ee12fe13e63aa9a48889c060028df.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3526?locale=en,Apartment,3.0,3.0,Sandpit, Buea,120000.0,per month,120,7
229,"3 bedroom bedrooms apartment for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/742f19c836ebeed4bcbad05ca4317487.JPEG,https://digitalrenter.com/en/apartment/Mile%202/Limbe/apartment-to-let-3525?locale=en,Apartment,3.0,2.0,Mile 2, Limbe,175000.0,per month,175,12
230,"1 bedroom room for rent  |  Beside GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/cdc33a1184c1aa86f02ebfb257358b36.JPEG,https://digitalrenter.com/en/single%20room/Beside%20GHS%20Limbe/Limbe/single-room-to-let-3524?locale=en,Single Room,1.0,1.0,Beside GHS Limbe, Limbe,40000.0,per month,40,6
231,"1 bedroom for rent  |  Beside GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/fb8631247499ad47522950578bc60a7b.JPEG,https://digitalrenter.com/en/studio/Beside%20GHS%20Limbe/Limbe/studio-to-let-3523?locale=en,Studio,1.0,1.0,Beside GHS Limbe, Limbe,60000.0,per month,60,5
232,"1 bedroom for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3aa1e5fddefc00110aaacf9df9d2986c.JPEG,https://digitalrenter.com/en/studio/Sokolo/Limbe/studio-to-let-3522?locale=en,Studio,1.0,1.0,Sokolo, Limbe,50000.0,per month,50,7
233,"2 bedroom bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ff56a022c2d0662104388599d1987382.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-3521?locale=en,Apartment,2.0,2.0,Mile 4, Limbe,85000.0,per month,85,5
234,"2 bedroom bedrooms apartment for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/46e95fad8eaef5bb623ffdd02d6a2b59.JPEG,https://digitalrenter.com/en/apartment/Great%20soppo/Buea/apartment-to-let-3520?locale=en,Apartment,2.0,2.0,Great soppo, Buea,100000.0,per month,100,8
235,"2 bedroom bedrooms apartment for rent  |  Cité Sic, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6bcfc8e552f1504d7072af2d9221dbce.JPEG,https://digitalrenter.com/en/apartment/Cit%C3%A9%20Sic/Limbe/apartment-to-let-3519?locale=en,Apartment,2.0,2.0,Cité Sic, Limbe,100000.0,per month,100,8
236,"2 bedroom bedrooms apartment for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f3d81c1158c1e9537d374f4dd91895a4.jpg,https://digitalrenter.com/en/apartment/Great%20soppo/Buea/apartment-to-let-3518?locale=en,Apartment,2.0,1.0,Great soppo, Buea,65000.0,per month,65,7
237,"2 bedroom bedrooms apartment for rent  |  Mile 2 around GHS , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0c9813f2dc2916e9b99255154ea08a53.JPEG,https://digitalrenter.com/en/apartment/Mile%202%20around%20GHS%20/Limbe/apartment-to-let-3517?locale=en,Apartment,2.0,2.0,Mile 2 around GHS , Limbe,180000.0,per month,180,7
238,"2 bedroom bedrooms apartment for rent  |  Behind GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0efe9e0a7c0c1a3032a9e459cc002cc2.JPEG,https://digitalrenter.com/en/apartment/Behind%20GHS%20Limbe/Limbe/apartment-to-let-3516?locale=en,Apartment,2.0,2.0,Behind GHS Limbe, Limbe,100000.0,per month,100,6
239,"1 bedroom for rent  |  Busumbu , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dd1fa45c8afe49746507f9b3318a1059.JPEG,https://digitalrenter.com/en/studio/Busumbu%20/Limbe/studio-to-let-3515?locale=en,Studio,1.0,1.0,Busumbu , Limbe,65000.0,per month,65,8
240,"2 bedroom bedrooms apartment for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/100af683b0e33402fab17cdd4298edf3.JPEG,https://digitalrenter.com/en/apartment/Mile%202/Limbe/apartment-to-let-3514?locale=en,Apartment,2.0,2.0,Mile 2, Limbe,100000.0,per month,100,7
241,"1 bedroom for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5b5bd2247bc85b2e0cbc924fa5f482bc.JPEG,https://digitalrenter.com/en/studio/Great%20soppo/Buea/studio-to-let-3513?locale=fr,Studio,1.0,1.0,Great soppo, Buea,40000.0,per month,40,4
242,"2 bedroom bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/52a6b0565b13ff93ce166065d84680c8.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3512?locale=en,Apartment,2.0,1.0,Sandpit, Buea,70000.0,per month,70,7
243,"2 bedroom bedrooms apartment for rent  |  Campaign street, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7540ee38a6cb87b1b35a8c65f19fc5c1.JPEG,https://digitalrenter.com/en/apartment/Campaign%20street/Buea/apartment-to-let-3511?locale=en,Apartment,2.0,1.0,Campaign street, Buea,100.0,per month,100,4
244,"2 bedroom bedrooms apartment for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e8dfdefd09671c3269c3ebcc8cc4d158.JPEG,https://digitalrenter.com/en/apartment/Great%20soppo/Buea/apartment-to-let-3510?locale=en,Apartment,2.0,1.0,Great soppo, Buea,100000.0,per month,100,7
245,"1 bedroom for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a687071942e7fdf3a4a3bfc485620c22.jpg,https://digitalrenter.com/en/studio/Great%20soppo/Buea/studio-to-let-3509?locale=en,Studio,1.0,1.0,Great soppo, Buea,65000.0,per month,65,3
246,"2 bedroom bedrooms apartment for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1bd3df937558ee7b0b1d191610a3b291.JPEG,https://digitalrenter.com/en/apartment/Great%20soppo/Buea/apartment-to-let-3508?locale=en,Apartment,2.0,1.0,Great soppo, Buea,70000.0,per month,70,7
247,"2 bedroom bedrooms apartment for rent  |  Clerks Quarters, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dddb2074d3dfdd7400340f68f68ad065.jpg,https://digitalrenter.com/en/apartment/Clerks%20Quarters/Buea/apartment-to-let-3507?locale=en,Apartment,2.0,2.0,Clerks Quarters, Buea,110000.0,per month,110,3
248,"2 bedroom bedrooms apartment for rent  |  Santa Barbara, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c17488b7317ac13f2135ef6d6b2f59d6.JPEG,https://digitalrenter.com/en/apartment/Santa%20Barbara/Buea/apartment-to-let-3506?locale=en,Apartment,2.0,1.0,Santa Barbara, Buea,75000.0,per month,75,1
249,"3 bedroom bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8a1bdb7c0e84a79a2d52e3c438114c34.jpg,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3505?locale=en,Apartment,3.0,3.0,Sandpit, Buea,130000.0,per month,130,13
250,"1 bedroom room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/06f74ba650356ae888238b8b371b6eb8.jpg,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-3504?locale=en,Single Room,1.0,1.0,Molyko, Buea,430000.0,per year,430,3
251,"1 bedroom for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/403081ba9ec49bd901c1036afe886271.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3503?locale=en,Studio,1.0,1.0,Sandpit, Buea,65000.0,per month,65,6
252,"1 bedroom for rent  |  Bakweri Town, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8b0be4bda0a012e30c11c302380859dd.JPEG,https://digitalrenter.com/en/studio/Bakweri%20Town/Buea/studio-to-let-3502?locale=en,Studio,1.0,1.0,Bakweri Town, Buea,60000.0,per month,60,5
253,"1 bedroom for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f94695c87bba0281cf72c7356f1d24d7.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3501?locale=en,Studio,1.0,1.0,Bonduma, Buea,70000.0,per month,70,6
254,"1 bedroom for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b666146575e1d6620e228523811fd92f.JPEG,https://digitalrenter.com/en/apartment/Great%20soppo/Buea/apartment-to-let-3499?locale=en,Apartment,1.0,2.0,Great soppo, Buea,70000.0,per month,70,5
255,"1 bedroom room for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/60db6c416d5517bce4bd19b17ca84e06.JPEG,https://digitalrenter.com/en/single%20room/Bonduma/Buea/single-room-to-let-3498?locale=en,Single Room,1.0,1.0,Bonduma, Buea,30000.0,per month,30,3
256,"3 bedroom bedrooms apartment for rent  |  Borstal, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3f8414a885ceb219e52c56dd9eb05732.JPEG,https://digitalrenter.com/en/apartment/Borstal/Buea/apartment-to-let-3497?locale=en,Apartment,3.0,2.0,Borstal, Buea,100000.0,per month,100,6
